x,y,domain,plot
40.218971252441406,-31.235139846801758,Source,a
42.44279098510742,-30.468259811401367,Source,a
40.73230743408203,-29.8388729095459,Source,a
39.094661712646484,-31.256488800048828,Source,a
42.426429748535156,-30.364727020263672,Source,a
41.29814147949219,-29.495698928833008,Source,a
42.74557113647461,-29.61637306213379,Source,a
40.57575225830078,-30.147706985473633,Source,a
41.909542083740234,-30.404077529907227,Source,a
42.85786437988281,-30.269670486450195,Source,a
41.45966720581055,-29.550045013427734,Source,a
42.067527770996094,-28.90675926208496,Source,a
40.53608703613281,-32.43510437011719,Source,a
39.989009857177734,-29.746706008911133,Source,a
42.048439025878906,-30.6221923828125,Source,a
41.29514694213867,-30.71455192565918,Source,a
41.87264633178711,-32.00714111328125,Source,a
39.211795806884766,-29.93324089050293,Source,a
42.32209777832031,-31.65550422668457,Source,a
40.57189178466797,-31.28726577758789,Source,a
40.912147521972656,-30.87104034423828,Source,a
39.69211959838867,-29.914077758789062,Source,a
42.2706298828125,-31.61824607849121,Source,a
42.51835250854492,-29.002771377563477,Source,a
42.693477630615234,-30.471054077148438,Source,a
41.81959915161133,-30.146902084350586,Source,a
42.87330627441406,-29.331092834472656,Source,a
40.17523193359375,-30.518590927124023,Source,a
41.324317932128906,-30.0905704498291,Source,a
41.24378967285156,-32.523887634277344,Source,a
39.040653228759766,-30.88103485107422,Source,a
42.065818786621094,-30.6084041595459,Source,a
40.333621978759766,-30.767902374267578,Source,a
42.114959716796875,-28.10732650756836,Source,a
40.5743408203125,-29.070323944091797,Source,a
41.33357238769531,-28.419124603271484,Source,a
40.19504928588867,-29.731271743774414,Source,a
41.75825500488281,-28.545982360839844,Source,a
39.526329040527344,-29.42647933959961,Source,a
42.0775260925293,-30.743743896484375,Source,a
39.4833984375,-31.863224029541016,Source,a
40.593482971191406,-28.94770622253418,Source,a
40.4571418762207,-29.64301109313965,Source,a
41.27836608886719,-29.675067901611328,Source,a
41.869544982910156,-28.274118423461914,Source,a
31.86942481994629,18.182546615600586,Source,a
34.7049446105957,18.23082160949707,Source,a
31.65524673461914,17.77117156982422,Source,a
32.32322311401367,15.989604949951172,Source,a
34.395809173583984,17.781686782836914,Source,a
33.0313606262207,16.943517684936523,Source,a
32.771705627441406,17.611759185791016,Source,a
32.697792053222656,17.356203079223633,Source,a
33.98981857299805,18.047517776489258,Source,a
32.640350341796875,18.596162796020508,Source,a
34.240875244140625,17.2723388671875,Source,a
32.23953628540039,15.393927574157715,Source,a
32.955684661865234,15.941875457763672,Source,a
32.20757293701172,19.013460159301758,Source,a
32.175743103027344,19.01043128967285,Source,a
34.745948791503906,16.342927932739258,Source,a
34.42366027832031,16.391651153564453,Source,a
32.622135162353516,15.54189682006836,Source,a
31.403844833374023,18.24794578552246,Source,a
34.097434997558594,18.517837524414062,Source,a
33.3321647644043,17.426450729370117,Source,a
32.96767044067383,16.871196746826172,Source,a
31.627347946166992,17.063705444335938,Source,a
34.23363494873047,18.677032470703125,Source,a
31.323890686035156,18.548280715942383,Source,a
33.74881362915039,17.696834564208984,Source,a
34.81637954711914,17.168996810913086,Source,a
32.86635971069336,16.29043960571289,Source,a
31.585203170776367,17.556396484375,Source,a
31.2220401763916,17.258499145507812,Source,a
32.4932861328125,17.016706466674805,Source,a
33.05347442626953,17.689247131347656,Source,a
33.53709030151367,18.65253448486328,Source,a
32.70155334472656,18.728055953979492,Source,a
31.516010284423828,17.943653106689453,Source,a
32.258968353271484,16.63188934326172,Source,a
32.55075454711914,19.31070899963379,Source,a
32.45405960083008,16.132049560546875,Source,a
34.40784454345703,16.433177947998047,Source,a
35.08816909790039,17.467079162597656,Source,a
33.31277084350586,19.209030151367188,Source,a
34.45737838745117,18.557348251342773,Source,a
30.752063751220703,17.601903915405273,Source,a
31.862632751464844,17.807058334350586,Source,a
33.807186126708984,19.027633666992188,Source,a
33.3991584777832,18.172473907470703,Source,a
31.22393035888672,16.47132110595703,Source,a
30.747791290283203,16.979724884033203,Source,a
33.95604705810547,18.46501922607422,Source,a
31.395261764526367,17.157129287719727,Source,a
-10.50699234008789,13.583910942077637,Source,a
-12.066985130310059,11.89691162109375,Source,a
-10.232029914855957,9.195093154907227,Source,a
-11.254935264587402,11.725526809692383,Source,a
-9.694853782653809,14.372703552246094,Source,a
-10.518237113952637,12.946415901184082,Source,a
-9.01281452178955,14.025824546813965,Source,a
-9.879472732543945,13.70742130279541,Source,a
-10.844037055969238,7.27949333190918,Source,a
-10.769011497497559,12.090182304382324,Source,a
-18.290489196777344,13.313711166381836,Source,a
-10.662286758422852,11.204657554626465,Source,a
-12.7999906539917,11.529092788696289,Source,a
-10.218931198120117,13.64409065246582,Source,a
-10.665128707885742,10.396060943603516,Source,a
-10.580230712890625,13.599921226501465,Source,a
-10.483621597290039,13.560787200927734,Source,a
-12.521461486816406,11.586155891418457,Source,a
-10.629402160644531,12.184833526611328,Source,a
-10.713139533996582,13.67866039276123,Source,a
-11.902925491333008,12.903861045837402,Source,a
-11.177796363830566,10.856205940246582,Source,a
-10.223363876342773,9.99428939819336,Source,a
-10.314510345458984,13.08383560180664,Source,a
-8.650368690490723,13.16801929473877,Source,a
-17.594547271728516,12.740156173706055,Source,a
-10.836373329162598,12.677618026733398,Source,a
-12.340710639953613,11.394086837768555,Source,a
-10.732887268066406,11.483847618103027,Source,a
-8.420307159423828,12.739937782287598,Source,a
-12.165349006652832,10.623027801513672,Source,a
-10.674324989318848,6.891783237457275,Source,a
-11.890719413757324,7.602540016174316,Source,a
-11.957378387451172,11.758209228515625,Source,a
-9.457353591918945,14.32124137878418,Source,a
-11.28146743774414,14.074539184570312,Source,a
-9.960508346557617,13.93696117401123,Source,a
-9.423224449157715,13.594245910644531,Source,a
-11.667377471923828,10.661375999450684,Source,a
-18.252222061157227,13.292877197265625,Source,a
-9.843255043029785,14.24593448638916,Source,a
-10.588194847106934,12.2662992477417,Source,a
-11.575301170349121,10.411946296691895,Source,a
-9.202864646911621,13.846579551696777,Source,a
-10.115487098693848,14.894413948059082,Source,a
-11.757420539855957,11.114387512207031,Source,a
-11.168858528137207,10.409244537353516,Source,a
-10.765318870544434,12.976786613464355,Source,a
-10.752342224121094,13.95309829711914,Source,a
-11.788323402404785,11.63553524017334,Source,a
3.8768794536590576,4.827675819396973,Source,a
2.1827826499938965,3.5254626274108887,Source,a
5.977511405944824,2.325974702835083,Source,a
4.264228343963623,3.6952438354492188,Source,a
2.518418073654175,3.555671453475952,Source,a
2.374616861343384,4.108375072479248,Source,a
4.777468681335449,2.2745819091796875,Source,a
5.876173496246338,3.507918357849121,Source,a
4.320032119750977,1.9358114004135132,Source,a
2.1494228839874268,3.5364606380462646,Source,a
5.195021629333496,4.942488193511963,Source,a
5.380817413330078,4.711241722106934,Source,a
2.761387348175049,2.2256524562835693,Source,a
5.465229034423828,3.459495782852173,Source,a
4.179894924163818,3.0021793842315674,Source,a
4.050375461578369,3.0277717113494873,Source,a
4.604131698608398,1.7283782958984375,Source,a
2.833247423171997,4.36320686340332,Source,a
4.5581488609313965,2.8428916931152344,Source,a
4.993875980377197,0.9462396502494812,Source,a
3.321903705596924,1.7254550457000732,Source,a
3.4997665882110596,2.9253745079040527,Source,a
3.173023223876953,2.0776124000549316,Source,a
3.3625829219818115,4.55816125869751,Source,a
5.625999450683594,4.531360149383545,Source,a
5.633671283721924,3.3505256175994873,Source,a
2.567049264907837,1.9015491008758545,Source,a
4.996082305908203,1.436653733253479,Source,a
4.3182759284973145,3.770883083343506,Source,a
2.880615234375,3.276773691177368,Source,a
3.2759780883789062,3.480173349380493,Source,a
4.8887200355529785,1.3019421100616455,Source,a
3.052473783493042,3.682255744934082,Source,a
3.5332508087158203,2.176919460296631,Source,a
5.408914089202881,2.5927770137786865,Source,a
2.947138547897339,4.093551158905029,Source,a
5.853407382965088,3.8902060985565186,Source,a
4.221197128295898,4.559350490570068,Source,a
4.756990432739258,2.9697365760803223,Source,a
3.5657246112823486,3.5927257537841797,Source,a
5.638363361358643,1.2900469303131104,Source,a
2.855088710784912,2.966768264770508,Source,a
4.899564266204834,2.128124237060547,Source,a
3.077315330505371,3.0527865886688232,Source,a
4.438582420349121,3.155543565750122,Source,a
4.857455730438232,3.568103790283203,Source,a
4.909725666046143,4.501364231109619,Source,a
4.504694938659668,3.9791171550750732,Source,a
5.5618367195129395,3.56119966506958,Source,a
5.136906147003174,1.6643013954162598,Source,a
51.29826354980469,15.908315658569336,Source,a
54.40384292602539,14.085247039794922,Source,a
53.62663650512695,14.887226104736328,Source,a
53.59928894042969,14.384223937988281,Source,a
51.74051284790039,13.342007637023926,Source,a
52.75765609741211,13.732588768005371,Source,a
52.605079650878906,14.845251083374023,Source,a
51.50728225708008,14.904370307922363,Source,a
55.11698532104492,14.807212829589844,Source,a
53.07217788696289,14.687532424926758,Source,a
52.72970962524414,15.40931224822998,Source,a
52.71959686279297,13.983137130737305,Source,a
53.53043746948242,15.27964973449707,Source,a
53.18730545043945,15.72579288482666,Source,a
54.91718292236328,14.116077423095703,Source,a
54.81086349487305,15.038315773010254,Source,a
52.107208251953125,13.449021339416504,Source,a
52.28458023071289,15.849655151367188,Source,a
53.180702209472656,13.432153701782227,Source,a
54.86859130859375,15.531408309936523,Source,a
50.942115783691406,14.311473846435547,Source,a
53.89870071411133,14.299635887145996,Source,a
53.78217315673828,14.412830352783203,Source,a
51.48044967651367,14.592256546020508,Source,a
51.78032684326172,14.93038272857666,Source,a
51.37884521484375,15.388249397277832,Source,a
53.3432502746582,14.04857063293457,Source,a
52.09866714477539,15.04398250579834,Source,a
54.51311111450195,14.892683982849121,Source,a
52.83304214477539,16.422924041748047,Source,a
51.017372131347656,14.984831809997559,Source,a
51.555816650390625,16.109058380126953,Source,a
53.695518493652344,14.404908180236816,Source,a
54.17668914794922,15.834848403930664,Source,a
53.769256591796875,13.238485336303711,Source,a
54.42343521118164,15.523656845092773,Source,a
54.36686325073242,13.912314414978027,Source,a
50.65165328979492,14.936576843261719,Source,a
51.76295471191406,13.027509689331055,Source,a
55.486106872558594,15.101033210754395,Source,a
54.43230056762695,14.426630020141602,Source,a
51.03154373168945,15.643047332763672,Source,a
54.396278381347656,15.464550018310547,Source,a
51.95398712158203,14.913005828857422,Source,a
54.57054138183594,14.624348640441895,Source,a
51.3742790222168,15.768060684204102,Source,a
54.32316970825195,15.705610275268555,Source,a
55.41135025024414,14.874259948730469,Source,a
53.23832321166992,13.520743370056152,Source,a
53.548892974853516,13.302762031555176,Source,a
-30.975505828857422,29.068614959716797,Source,a
-31.17884063720703,30.33802604675293,Source,a
-33.815086364746094,29.485807418823242,Source,a
-31.08449935913086,30.597597122192383,Source,a
-33.61879348754883,30.113977432250977,Source,a
-31.687883377075195,30.566280364990234,Source,a
-32.512611389160156,30.188478469848633,Source,a
-30.386577606201172,30.999134063720703,Source,a
-30.753429412841797,28.704557418823242,Source,a
-33.1490592956543,28.814146041870117,Source,a
-31.61371421813965,31.015344619750977,Source,a
-31.719497680664062,31.30093002319336,Source,a
-34.37399673461914,30.990245819091797,Source,a
-33.20160675048828,31.19736099243164,Source,a
-32.26826858520508,31.12013053894043,Source,a
-30.885602951049805,31.321195602416992,Source,a
-34.0965690612793,29.466938018798828,Source,a
-30.898054122924805,29.228466033935547,Source,a
-31.9608211517334,28.78467559814453,Source,a
-30.00792694091797,29.84308624267578,Source,a
-33.42756652832031,31.388334274291992,Source,a
-32.334415435791016,28.127962112426758,Source,a
-31.89032554626465,28.698606491088867,Source,a
-33.272891998291016,30.47471809387207,Source,a
-32.67453384399414,31.593523025512695,Source,a
-31.373878479003906,29.46369171142578,Source,a
-33.18245315551758,29.434288024902344,Source,a
-33.360565185546875,30.933475494384766,Source,a
-31.963363647460938,29.681581497192383,Source,a
-34.15663528442383,29.533302307128906,Source,a
-31.365901947021484,29.82808494567871,Source,a
-30.757190704345703,29.711322784423828,Source,a
-32.24604797363281,31.81627655029297,Source,a
-32.11579513549805,30.174650192260742,Source,a
-30.142597198486328,30.203889846801758,Source,a
-33.80873107910156,28.934406280517578,Source,a
-33.25825500488281,31.225446701049805,Source,a
-32.81157302856445,29.32468032836914,Source,a
-32.81875991821289,28.980085372924805,Source,a
-30.35696029663086,30.119338989257812,Source,a
-31.020771026611328,30.000652313232422,Source,a
-30.798643112182617,28.645933151245117,Source,a
-31.171838760375977,31.128456115722656,Source,a
-32.56184005737305,31.161359786987305,Source,a
-31.741500854492188,31.018150329589844,Source,a
-33.680294036865234,28.729082107543945,Source,a
-32.13931655883789,30.288360595703125,Source,a
-33.345821380615234,28.992076873779297,Source,a
-32.88548278808594,29.556774139404297,Source,a
-30.107189178466797,30.257762908935547,Source,a
-44.73289489746094,6.174668312072754,Source,a
-47.53131866455078,2.5239360332489014,Source,a
-45.1655387878418,1.1139914989471436,Source,a
-43.0806999206543,2.0133183002471924,Source,a
-44.0804443359375,3.0816524028778076,Source,a
-42.313419342041016,2.712940216064453,Source,a
-43.660823822021484,1.9326660633087158,Source,a
-47.603702545166016,2.3876805305480957,Source,a
-45.592220306396484,6.540226459503174,Source,a
-45.78432846069336,2.429969310760498,Source,a
-44.0275993347168,3.2494473457336426,Source,a
-45.28567886352539,2.294835329055786,Source,a
-42.64722442626953,2.381995916366577,Source,a
-45.07981491088867,3.488067388534546,Source,a
-43.879554748535156,4.0289483070373535,Source,a
-48.363956451416016,2.930044174194336,Source,a
-44.37619400024414,4.105064868927002,Source,a
-44.45705032348633,5.56534481048584,Source,a
-43.18916320800781,2.090021848678589,Source,a
-41.39389419555664,2.0707859992980957,Source,a
-41.90703582763672,4.063649654388428,Source,a
-42.37631607055664,2.362208604812622,Source,a
-42.02768325805664,2.0024287700653076,Source,a
-43.406944274902344,2.3374745845794678,Source,a
-46.18452072143555,5.123875141143799,Source,a
-44.24494552612305,3.029862642288208,Source,a
-42.872501373291016,4.8733110427856445,Source,a
-44.334285736083984,2.6043527126312256,Source,a
-44.05207061767578,1.1157386302947998,Source,a
-44.900455474853516,6.252687454223633,Source,a
-42.42294692993164,3.83335542678833,Source,a
-43.6831169128418,5.932463645935059,Source,a
-42.465633392333984,3.84511661529541,Source,a
-42.001956939697266,4.815358638763428,Source,a
-45.02412033081055,6.907096862792969,Source,a
-43.8657341003418,3.4742937088012695,Source,a
-42.03050231933594,3.115595579147339,Source,a
-44.77793884277344,5.8722662925720215,Source,a
-43.23044967651367,4.797370910644531,Source,a
-43.877403259277344,1.847063422203064,Source,a
-45.27149200439453,5.290337562561035,Source,a
-44.934181213378906,0.8684998750686646,Source,a
-41.561214447021484,3.5567119121551514,Source,a
-48.017974853515625,7.458669662475586,Source,a
-41.89110565185547,2.307727336883545,Source,a
-44.79498291015625,3.466374635696411,Source,a
-45.109466552734375,1.0067356824874878,Source,a
-41.919586181640625,3.697831630706787,Source,a
-48.05219650268555,3.1632065773010254,Source,a
-41.646480560302734,3.5008130073547363,Source,a
14.344944953918457,-10.397887229919434,Source,a
11.965429306030273,-10.844056129455566,Source,a
11.835539817810059,-11.459148406982422,Source,a
14.659136772155762,-10.564738273620605,Source,a
11.48431396484375,-12.607836723327637,Source,a
14.979866981506348,-12.209332466125488,Source,a
12.13096809387207,-10.539810180664062,Source,a
14.185646057128906,-12.3486909866333,Source,a
10.97557544708252,-12.532925605773926,Source,a
10.754786491394043,-10.880322456359863,Source,a
11.502158164978027,-10.297404289245605,Source,a
14.880175590515137,-11.016815185546875,Source,a
12.151057243347168,-9.907049179077148,Source,a
13.966007232666016,-12.29626178741455,Source,a
15.070178985595703,-12.477384567260742,Source,a
12.703063011169434,-11.164327621459961,Source,a
14.184258460998535,-12.240828514099121,Source,a
11.785856246948242,-11.696128845214844,Source,a
13.283624649047852,-10.09285831451416,Source,a
10.959393501281738,-12.361870765686035,Source,a
12.268271446228027,-11.991378784179688,Source,a
10.883824348449707,-11.698113441467285,Source,a
10.42214298248291,-12.444265365600586,Source,a
13.929351806640625,-11.21442985534668,Source,a
13.360355377197266,-12.050179481506348,Source,a
12.536458015441895,-10.358445167541504,Source,a
14.456574440002441,-11.981122016906738,Source,a
13.069609642028809,-12.424787521362305,Source,a
14.118739128112793,-10.871005058288574,Source,a
14.153280258178711,-12.165140151977539,Source,a
10.806167602539062,-12.642054557800293,Source,a
11.548232078552246,-10.194746017456055,Source,a
11.879195213317871,-10.657927513122559,Source,a
11.842429161071777,-11.474801063537598,Source,a
14.097681045532227,-11.315179824829102,Source,a
13.556267738342285,-10.229433059692383,Source,a
13.64684009552002,-10.995003700256348,Source,a
11.038329124450684,-12.404620170593262,Source,a
12.229790687561035,-11.837508201599121,Source,a
13.188127517700195,-10.221404075622559,Source,a
12.685346603393555,-11.803268432617188,Source,a
12.553367614746094,-10.869611740112305,Source,a
12.583179473876953,-9.712545394897461,Source,a
13.317157745361328,-12.337759971618652,Source,a
12.739863395690918,-10.558348655700684,Source,a
12.401195526123047,-11.566275596618652,Source,a
10.523032188415527,-11.015082359313965,Source,a
12.656974792480469,-11.18867301940918,Source,a
14.874567985534668,-11.01812744140625,Source,a
14.388930320739746,-12.145697593688965,Source,a
0.541483461856842,24.0415096282959,Source,a
1.4523061513900757,26.12834358215332,Source,a
0.8292946219444275,27.25006675720215,Source,a
1.4992613792419434,24.117916107177734,Source,a
-0.43782299757003784,26.0554141998291,Source,a
2.17378568649292,23.946489334106445,Source,a
0.04094609618186951,25.888282775878906,Source,a
2.594841241836548,25.380773544311523,Source,a
1.5172561407089233,24.718164443969727,Source,a
1.2511863708496094,27.45013427734375,Source,a
0.8908585906028748,27.302127838134766,Source,a
0.3506750166416168,24.08854866027832,Source,a
0.018980110064148903,27.03649139404297,Source,a
1.4355502128601074,27.434274673461914,Source,a
0.27777206897735596,27.1102352142334,Source,a
0.7519134879112244,25.267953872680664,Source,a
1.1041953563690186,24.64802360534668,Source,a
1.978739857673645,24.218936920166016,Source,a
2.2436814308166504,26.96329689025879,Source,a
-0.6329434514045715,27.214271545410156,Source,a
3.1115851402282715,26.26079559326172,Source,a
1.6482124328613281,24.678571701049805,Source,a
0.706541121006012,24.35589599609375,Source,a
1.3397806882858276,25.86859130859375,Source,a
1.7464888095855713,26.42484474182129,Source,a
1.6033666133880615,25.905969619750977,Source,a
1.524351716041565,26.59910011291504,Source,a
1.9587558507919312,23.702381134033203,Source,a
0.9395789504051208,24.033058166503906,Source,a
1.9459062814712524,27.054243087768555,Source,a
0.3373076617717743,24.825672149658203,Source,a
2.7446725368499756,25.55171775817871,Source,a
1.9928396940231323,25.06394386291504,Source,a
0.36844611167907715,24.884538650512695,Source,a
1.6781604290008545,24.44675064086914,Source,a
2.316931962966919,24.159318923950195,Source,a
0.8668469786643982,26.384376525878906,Source,a
2.5295960903167725,24.850109100341797,Source,a
2.7367782592773438,24.10536766052246,Source,a
-0.41781964898109436,26.831911087036133,Source,a
0.7272569537162781,26.258438110351562,Source,a
1.551527500152588,26.936330795288086,Source,a
2.7842719554901123,24.952253341674805,Source,a
-0.37481844425201416,25.94910430908203,Source,a
2.189274311065674,24.948740005493164,Source,a
1.589629054069519,26.7243709564209,Source,a
0.47750335931777954,27.145130157470703,Source,a
2.1794111728668213,27.193973541259766,Source,a
0.1537170112133026,24.471969604492188,Source,a
-0.1233399286866188,27.820966720581055,Source,a
-55.518455505371094,-14.687015533447266,Source,a
-54.15147399902344,-13.215279579162598,Source,a
-57.1048698425293,-11.832265853881836,Source,a
-54.79665756225586,-13.854673385620117,Source,a
-55.64442443847656,-14.146801948547363,Source,a
-57.896968841552734,-12.707345008850098,Source,a
-56.554935455322266,-11.504383087158203,Source,a
-54.726051330566406,-13.66150188446045,Source,a
-56.3995475769043,-12.612207412719727,Source,a
-55.7529182434082,-12.947881698608398,Source,a
-55.05322265625,-14.64249038696289,Source,a
-57.60627746582031,-11.82054615020752,Source,a
-56.548789978027344,-14.952201843261719,Source,a
-55.9321174621582,-13.960807800292969,Source,a
-56.239845275878906,-12.50606632232666,Source,a
-55.58600616455078,-14.574960708618164,Source,a
-57.65507125854492,-12.931683540344238,Source,a
-55.07384490966797,-12.731752395629883,Source,a
-54.19148635864258,-12.404495239257812,Source,a
-55.51690673828125,-12.60715389251709,Source,a
-56.72956466674805,-15.014013290405273,Source,a
-54.578426361083984,-11.766617774963379,Source,a
-54.47169876098633,-13.751605987548828,Source,a
-55.04329299926758,-13.792844772338867,Source,a
-54.716453552246094,-14.794489860534668,Source,a
-55.61771774291992,-12.945528030395508,Source,a
-57.30083084106445,-13.223592758178711,Source,a
-55.73632049560547,-13.901741981506348,Source,a
-55.219696044921875,-15.11208724975586,Source,a
-55.381412506103516,-13.188632011413574,Source,a
-55.033695220947266,-11.676163673400879,Source,a
-55.11677932739258,-15.151810646057129,Source,a
-56.574466705322266,-12.433389663696289,Source,a
-56.91582107543945,-11.244213104248047,Source,a
-54.41987228393555,-12.575651168823242,Source,a
-56.01381301879883,-14.311302185058594,Source,a
-54.68401336669922,-11.952086448669434,Source,a
-56.7114143371582,-12.641106605529785,Source,a
-54.06891632080078,-14.202948570251465,Source,a
-56.74079513549805,-12.915434837341309,Source,a
-56.475162506103516,-11.039238929748535,Source,a
-57.901092529296875,-12.340051651000977,Source,a
-54.42574691772461,-14.63088607788086,Source,a
-57.57743835449219,-11.983627319335938,Source,a
-56.6152229309082,-14.260610580444336,Source,a
-54.491943359375,-14.307951927185059,Source,a
-55.065887451171875,-13.277362823486328,Source,a
-54.6326789855957,-12.569581985473633,Source,a
-56.11036682128906,-12.102368354797363,Source,a
-54.71229934692383,-13.524521827697754,Source,a
-13.445523262023926,38.134559631347656,Source,a
-15.04848861694336,38.652801513671875,Source,a
-13.689445495605469,36.51224899291992,Source,a
-13.751008987426758,37.844539642333984,Source,a
-12.737460136413574,36.65076446533203,Source,a
-14.857329368591309,37.580902099609375,Source,a
-13.404232025146484,35.49972915649414,Source,a
-11.286394119262695,38.31887435913086,Source,a
-14.67406940460205,37.796207427978516,Source,a
-12.026820182800293,38.359012603759766,Source,a
-15.384408950805664,38.49249267578125,Source,a
-14.287768363952637,37.413631439208984,Source,a
-14.3023099899292,37.06840515136719,Source,a
-14.092225074768066,38.34724426269531,Source,a
-11.923271179199219,39.02153778076172,Source,a
-12.696208000183105,36.66960144042969,Source,a
-14.900805473327637,37.4525146484375,Source,a
-12.146665573120117,38.660160064697266,Source,a
-12.496391296386719,35.26948165893555,Source,a
-12.371097564697266,37.61447525024414,Source,a
-12.53015422821045,39.03993606567383,Source,a
-13.686841011047363,35.50856399536133,Source,a
-14.279948234558105,37.34019470214844,Source,a
-13.091767311096191,35.199222564697266,Source,a
-13.099539756774902,35.28569793701172,Source,a
-12.707381248474121,35.306739807128906,Source,a
-14.799174308776855,38.92388916015625,Source,a
-14.29088020324707,37.05271530151367,Source,a
-11.648336410522461,38.5634880065918,Source,a
-12.543128967285156,36.15422439575195,Source,a
-12.903489112854004,38.10104751586914,Source,a
-14.80711555480957,37.48844528198242,Source,a
-11.792058944702148,38.335514068603516,Source,a
-13.698206901550293,38.45704650878906,Source,a
-14.02220630645752,35.93647384643555,Source,a
-13.399870872497559,38.768089294433594,Source,a
-12.922094345092773,38.681785583496094,Source,a
